<<<<<<< Updated upstream
"dia_ocu","mes_ocu","dia_sem_ocu","hora_ocu","depto_ocu","areag_ocu","zona_ocu","sexo_pil","edad_pil","estado_pil","tipo_v","color_v","modelo_v","causa_ac"
30,"Mayo","Domingo",10,"Baja Verapaz","Rural",99,"Hombre",19,"No Ebrio","Motocicleta","Negro",9999,"Derrumbe, Deslave, Erupción volcanica"
3,"Diciembre","Viernes",11,"Guatemala","Urbano",7,"Hombre",22,"Ignorado","Panel","Blanco",2005,"Choque"
2,"Mayo","Domingo",11,"Escuintla","Rural",99,"Hombre",58,"No Ebrio","Motocicleta","Negro",9999,"Colision"
9,"Febrero","Martes",11,"Suchitepequez","Rural",99,"Hombre",40,"Ignorado","Motocicleta","Rojo",2006,"Colision"
19,"Junio","Sabado",11,"Jalapa","Urbano",99,"Hombre",18,"No Ebrio","Motocicleta","Negro",9999,"Colision"
27,"Enero","Miercoles",11,"Guatemala","Urbano",4,"Hombre",34,"Ignorado","Motocicleta","Negro",9999,"Colision"
3,"Septiembre","Viernes",11,"Alta Verapaz","Urbano",5,"Hombre",24,"No Ebrio","Motocicleta","Rojo",9999,"Colision"
17,"Enero","Domingo",11,"Quiche","Rural",99,"Hombre",34,"Ignorado","Motocicleta","Amarillo",9999,"Caida"
14,"Marzo","Domingo",11,"Jutiapa","Rural",99,"Hombre",18,"Ignorado","Motocicleta","Ignorado",9999,"Choque"
24,"Enero","Domingo",11,"Jalapa","Rural",99,"Hombre",32,"Ignorado","Pick-up","Rojo",1987,"Choque"
23,"Mayo","Domingo",11,"Chimaltenango","Rural",99,"Hombre",22,"No Ebrio","Pick-up","Rojo",9999,"Choque"
21,"Diciembre","Martes",11,"Quetzaltenango","Rural",99,"Hombre",40,"No Ebrio","Pick-up","Azul",9999,"Vuelco"
23,"Marzo","Martes",11,"Escuintla","Rural",99,"Hombre",35,"Ignorado","Cabezal","Blanco",2006,"Choque"
27,"Diciembre","Lunes",11,"Baja Verapaz","Rural",99,"Hombre",88,"Ignorado","Pick-up","Gris",9999,"Caida"
4,"Septiembre","Sabado",12,"Guatemala","Urbano",12,"Hombre",19,"No Ebrio","Motocicleta","Negro",2006,"Colision"
5,"Octubre","Martes",12,"El Progreso","Rural",99,"Hombre",23,"No Ebrio","Motocicleta","Negro",9999,"Colision"
15,"Marzo","Lunes",12,"Chimaltenango","Rural",99,"Hombre",28,"Ignorado","Motocicleta","Azul",9999,"Colision"
24,"Marzo","Miercoles",12,"Escuintla","Rural",99,"Hombre",27,"Ignorado","Motocicleta","Ignorado",9999,"Choque"
27,"Septiembre","Lunes",12,"Escuintla","Rural",99,"Hombre",19,"No Ebrio","Motocicleta","Anaranjado",2005,"Colision"
5,"Diciembre","Domingo",12,"Suchitepequez","Rural",99,"Hombre",999,"No Ebrio","Pick-up","Celeste",1986,"Caida"
4,"Mayo","Martes",12,"Chiquimula","Rural",99,"Hombre",28,"No Ebrio","Ignorado","Ignorado",9999,"Caida"
9,"Noviembre","Martes",12,"Sacatepequez","Rural",99,"Hombre",33,"Ignorado","Camion","Amarillo",9999,"Choque"
16,"Junio","Miercoles",12,"Chimaltenango","Rural",99,"Hombre",32,"No Ebrio","Camion","Azul",1997,"Derrumbe, Deslave, Erupción volcanica"
20,"Julio","Martes",12,"Quetzaltenango","Rural",99,"Hombre",32,"No Ebrio","Ignorado","Rojo",1995,"Choque"
31,"Julio","Sabado",12,"Chimaltenango","Rural",99,"Hombre",28,"Ignorado","Pick-up","Blanco",9999,"Choque"
7,"Noviembre","Domingo",13,"Baja Verapaz","Rural",99,"Hombre",22,"Ignorado","Motocicleta","Corinto",9999,"Colision"
14,"Octubre","Jueves",13,"Zacapa","Rural",99,"Hombre",51,"Ignorado","Motocicleta","Blanco",2010,"Colision"
31,"Enero","Domingo",13,"Santa Rosa","Rural",99,"Hombre",32,"Ignorado","Motocicleta","Rojo",9999,"Colision"
8,"Enero","Viernes",13,"Zacapa","Rural",99,"Hombre",999,"Ebrio","Automovil","Ignorado",9999,"Choque"
4,"Abril","Domingo",13,"Guatemala","Urbano",99,"Ignorado",999,"Ignorado","Pick-up","Gris",9999,"Vuelco"
24,"Enero","Domingo",13,"Alta Verapaz","Rural",99,"Ignorado",999,"Ignorado","Camion","Blanco",9999,"Vuelco"
2,"Octubre","Sabado",14,"Guatemala","Rural",99,"Hombre",27,"Ebrio","Motocicleta","Blanco",9999,"Colision"
1,"Mayo","Sabado",14,"Alta Verapaz","Rural",99,"Hombre",34,"No Ebrio","Motocicleta","Negro",9999,"Colision"
6,"Agosto","Viernes",14,"Chimaltenango","Rural",99,"Hombre",40,"No Ebrio","Pick-up","Verde",2005,"Colision"
15,"Mayo","Sabado",14,"Escuintla","Rural",99,"Hombre",34,"No Ebrio","Motocicleta","Negro",9999,"Colision"
27,"Junio","Domingo",14,"Suchitepequez","Rural",99,"Hombre",32,"No Ebrio","Automovil","Blanco",1994,"Colision"
26,"Agosto","Jueves",14,"Izabal","Rural",99,"Hombre",27,"No Ebrio","Pick-up","Negro",9999,"Colision"
5,"Mayo","Miercoles",14,"Guatemala","Rural",99,"Hombre",30,"Ignorado","Panel","Blanco",2009,"Vuelco"
13,"Marzo","Sabado",14,"Guatemala","Urbano",13,"Hombre",23,"Ignorado","Pick-up","Negro",9999,"Caida"
18,"Octubre","Lunes",14,"Izabal","Rural",99,"Hombre",28,"No Ebrio","Pick-up","Rojo",9999,"Choque"
17,"Agosto","Martes",14,"Huehuetenango","Rural",99,"Hombre",35,"No Ebrio","Tractor","Ignorado",9999,"Vuelco"
24,"Enero","Domingo",14,"Guatemala","Rural",99,"Hombre",59,"Ignorado","Camioneta","Ignorado",9999,"Choque"
17,"Febrero","Miercoles",15,"Peten","Rural",99,"Hombre",30,"Ignorado","Camioneta","Ignorado",9999,"Colision"
12,"Octubre","Martes",15,"San Marcos","Rural",99,"Hombre",37,"Ebrio","Motocicleta","Rojo",9999,"Colision"
13,"Marzo","Sabado",15,"Guatemala","Urbano",1,"Hombre",18,"Ignorado","Motocicleta","Rojo",9999,"Colision"
13,"Marzo","Sabado",15,"Jutiapa","Urbano",99,"Hombre",20,"Ignorado","Motocicleta","Blanco",9999,"Colision"
18,"Octubre","Lunes",15,"Peten","Urbano",99,"Hombre",51,"No Ebrio","Motocicleta","Negro",9999,"Colision"
20,"Octubre","Miercoles",15,"Escuintla","Rural",99,"Hombre",38,"No Ebrio","Automovil","Azul",9999,"Colision"
28,"Agosto","Sabado",15,"Guatemala","Rural",99,"Hombre",70,"No Ebrio","Automovil","Gris",9999,"Colision"
25,"Abril","Domingo",15,"Suchitepequez","Rural",99,"Ignorado",999,"Ignorado","Camion","Blanco",9999,"Colision"
26,"Abril","Lunes",15,"Escuintla","Rural",99,"Hombre",55,"No Ebrio","Pick-up","Rojo",9999,"Colision"
3,"Febrero","Miercoles",15,"Huehuetenango","Rural",99,"Hombre",37,"No Ebrio","Pick-up","Negro",2007,"Caida"
15,"Noviembre","Lunes",15,"Guatemala","Rural",99,"Hombre",30,"Ignorado","Camion","Blanco",9999,"Vuelco"
20,"Enero","Miercoles",15,"Baja Verapaz","Rural",99,"Hombre",27,"Ignorado","Pick-up","Azul",9999,"Caida"
22,"Febrero","Lunes",15,"Escuintla","Rural",99,"Hombre",42,"Ignorado","Pick-up","Blanco",9999,"Choque"
24,"Junio","Jueves",15,"Jutiapa","Rural",99,"Hombre",25,"No Ebrio","Automovil","Blanco",1997,"Choque"
20,"Julio","Martes",15,"Quetzaltenango","Rural",99,"Hombre",31,"Ebrio","Motocicleta","Ignorado",9999,"Choque"
2,"Agosto","Lunes",16,"Escuintla","Rural",99,"Hombre",46,"No Ebrio","Pick-up","Corinto",9999,"Colision"
5,"Enero","Martes",16,"Quetzaltenango","Rural",99,"Hombre",30,"No Ebrio","Pick-up","Rojo",1984,"Colision"
8,"Septiembre","Miercoles",16,"Santa Rosa","Rural",99,"Hombre",999,"Ebrio","Automovil","Rojo",1997,"Colision"
14,"Julio","Miercoles",16,"Suchitepequez","Rural",99,"Hombre",46,"Ignorado","Pick-up","Blanco",2003,"Colision"
15,"Septiembre","Miercoles",16,"Jutiapa","Urbano",99,"Hombre",26,"No Ebrio","Motocicleta","Rojo",9999,"Colision"
20,"Julio","Martes",16,"Guatemala","Rural",99,"Hombre",34,"Ignorado","Motocicleta","Negro",9999,"Colision"
24,"Octubre","Domingo",16,"Quetzaltenango","Rural",99,"Hombre",40,"Ignorado","Automovil","Blanco",9999,"Colision"
15,"Abril","Jueves",16,"Escuintla","Rural",99,"Hombre",999,"No Ebrio","Bus urbano","Ignorado",9999,"Colision"
26,"Octubre","Martes",16,"Peten","Rural",99,"Hombre",24,"Ignorado","Motocicleta","Azul",9999,"Colision"
25,"Marzo","Jueves",16,"Chiquimula","Rural",99,"Hombre",43,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
28,"Agosto","Sabado",16,"Jutiapa","Rural",99,"Hombre",57,"No Ebrio","Automovil","Anaranjado",1983,"Colision"
30,"Agosto","Lunes",16,"Guatemala","Urbano",8,"Hombre",18,"No Ebrio","Automovil","Gris",2007,"Colision"
24,"Abril","Sabado",16,"El Progreso","Rural",99,"Hombre",26,"No Ebrio","Camion","Blanco",1988,"Colision"
3,"Enero","Domingo",16,"Baja Verapaz","Rural",99,"Hombre",23,"Ignorado","Pick-up","Azul",1995,"Vuelco"
9,"Marzo","Martes",16,"Escuintla","Rural",99,"Hombre",48,"Ignorado","Camion","Ignorado",9999,"Choque"
9,"Septiembre","Jueves",16,"Izabal","Rural",99,"Hombre",55,"Ignorado","Pick-up","Anaranjado",1980,"Caida"
5,"Abril","Lunes",16,"San Marcos","Rural",99,"Hombre",36,"No Ebrio","Pick-up","Blanco",9999,"Choque"
12,"Abril","Lunes",16,"Baja Verapaz","Rural",99,"Hombre",27,"No Ebrio","Taxi","Blanco",9999,"Caida"
21,"Julio","Miercoles",16,"Solola","Rural",99,"Hombre",33,"Ignorado","Automovil","Cafe",1992,"Caida"
24,"Julio","Sabado",16,"Huehuetenango","Rural",99,"Hombre",62,"No Ebrio","Ignorado","Ignorado",9999,"Vuelco"
4,"Febrero","Jueves",17,"Chiquimula","Rural",99,"Hombre",19,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
3,"Diciembre","Viernes",17,"Guatemala","Rural",99,"Hombre",29,"Ignorado","Automovil","Verde",2000,"Colision"
5,"Septiembre","Domingo",17,"Peten","Rural",99,"Hombre",25,"No Ebrio","Motocicleta","Gris",9999,"Colision"
9,"Enero","Sabado",17,"Guatemala","Urbano",12,"Hombre",20,"Ignorado","Motocicleta","Rojo",9999,"Colision"
7,"Agosto","Sabado",17,"Sacatepequez","Rural",99,"Hombre",28,"No Ebrio","Automovil","Negro",9999,"Colision"
7,"Mayo","Viernes",17,"Jutiapa","Rural",99,"Hombre",43,"No Ebrio","Pick-up","Negro",1990,"Colision"
20,"Octubre","Miercoles",17,"Jutiapa","Rural",99,"Hombre",36,"Ignorado","Pick-up","Gris",9999,"Colision"
23,"Enero","Sabado",17,"Guatemala","Urbano",15,"Hombre",28,"Ignorado","Automovil","Blanco",1999,"Colision"
16,"Marzo","Martes",17,"Suchitepequez","Rural",99,"Hombre",50,"Ignorado","Motocicleta","Negro",2005,"Colision"
17,"Septiembre","Viernes",17,"Escuintla","Urbano",99,"Hombre",35,"No Ebrio","Motocicleta","Negro",9999,"Colision"
27,"Junio","Domingo",17,"Zacapa","Rural",99,"Hombre",25,"No Ebrio","Camioneta","Negro",9999,"Colision"
21,"Agosto","Sabado",17,"Guatemala","Urbano",2,"Hombre",21,"Ignorado","Motocicleta","Azul",9999,"Colision"
24,"Noviembre","Miercoles",17,"Suchitepequez","Rural",99,"Hombre",25,"No Ebrio","Camion","Blanco",1999,"Colision"
26,"Mayo","Miercoles",17,"Chiquimula","Rural",99,"Ignorado",999,"Ignorado","Camioneta","Corinto",9999,"Colision"
25,"Septiembre","Sabado",17,"Suchitepequez","Rural",99,"Hombre",31,"Ignorado","Motocicleta","Negro",2010,"Colision"
3,"Diciembre","Viernes",17,"Escuintla","Rural",99,"Hombre",38,"Ignorado","Pick-up","Blanco",2004,"Vuelco"
6,"Noviembre","Sabado",17,"Alta Verapaz","Rural",99,"Hombre",28,"Ignorado","Bus extraurbano","Ignorado",9999,"Caida"
10,"Noviembre","Miercoles",17,"Zacapa","Rural",99,"Hombre",31,"Ignorado","Automovil","Verde",9999,"Choque"
11,"Marzo","Jueves",17,"Chiquimula","Rural",99,"Hombre",30,"Ignorado","Pick-up","Rojo",9999,"Choque"
17,"Enero","Domingo",17,"Chiquimula","Rural",99,"Hombre",60,"Ignorado","Pick-up","Gris",9999,"Caida"
18,"Enero","Lunes",17,"Huehuetenango","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Rojo",9999,"Caida"
27,"Junio","Domingo",17,"Zacapa","Rural",99,"Hombre",45,"No Ebrio","Camioneta","Negro",2002,"Vuelco"
23,"Marzo","Martes",17,"Izabal","Rural",99,"Hombre",28,"Ebrio","Motocicleta","Ignorado",9999,"Caida"
25,"Marzo","Jueves",17,"Jalapa","Rural",99,"Hombre",999,"Ignorado","Camion","Amarillo",1998,"Caida"
25,"Julio","Domingo",17,"Guatemala","Urbano",99,"Hombre",25,"Ignorado","Motocicleta","Negro",2007,"Choque"
30,"Agosto","Lunes",17,"Izabal","Rural",99,"Hombre",43,"No Ebrio","Camioneta","Verde",9999,"Choque"
30,"Agosto","Lunes",17,"Peten","Rural",99,"Hombre",33,"No Ebrio","Camioneta","Ignorado",9999,"Vuelco"
1,"Mayo","Sabado",18,"Totonicapan","Rural",99,"Hombre",24,"No Ebrio","Automovil","Azul",9999,"Colision"
4,"Julio","Domingo",18,"Izabal","Rural",99,"Hombre",34,"No Ebrio","Ignorado","Ignorado",9999,"Colision"
4,"Mayo","Martes",18,"Peten","Rural",99,"Hombre",23,"No Ebrio","Pick-up","Verde",9999,"Colision"
19,"Diciembre","Domingo",18,"Quetzaltenango","Rural",99,"Hombre",23,"Ignorado","Motocicleta","Ignorado",2010,"Colision"
22,"Julio","Jueves",18,"Escuintla","Rural",99,"Hombre",38,"No Ebrio","Automovil","Verde",9999,"Colision"
28,"Octubre","Jueves",18,"Santa Rosa","Rural",99,"Hombre",34,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
9,"Septiembre","Jueves",18,"El Progreso","Rural",99,"Hombre",36,"Ebrio","Automovil","Blanco",2005,"Colision"
2,"Abril","Viernes",18,"Zacapa","Rural",99,"Hombre",36,"Ebrio","Motocicleta","Negro",9999,"Caida"
4,"Abril","Domingo",18,"Guatemala","Rural",99,"Hombre",40,"Ignorado","Camioneta","Verde",9999,"Caida"
13,"Febrero","Sabado",18,"Suchitepequez","Rural",99,"Hombre",38,"Ignorado","Camion","Verde",9999,"Caida"
9,"Septiembre","Jueves",18,"Retalhuleu","Rural",99,"Hombre",43,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
7,"Abril","Miercoles",18,"Izabal","Rural",99,"Hombre",999,"Ignorado","Cabezal","Ignorado",9999,"Vuelco"
16,"Octubre","Sabado",18,"Solola","Rural",99,"Hombre",24,"No Ebrio","Ignorado","Ignorado",9999,"Vuelco"
14,"Marzo","Domingo",18,"Jalapa","Rural",99,"Hombre",20,"Ebrio","Camioneta","Gris",9999,"Vuelco"
10,"Abril","Sabado",18,"Jutiapa","Rural",99,"Hombre",37,"No Ebrio","Camion","Ignorado",9999,"Choque"
20,"Septiembre","Lunes",18,"Santa Rosa","Rural",99,"Hombre",45,"No Ebrio","Motocicleta","Ignorado",9999,"Choque"
22,"Agosto","Domingo",18,"Santa Rosa","Rural",99,"Hombre",35,"No Ebrio","Pick-up","Cafe",1996,"Caida"
31,"Julio","Sabado",18,"El Progreso","Rural",99,"Hombre",18,"Ignorado","Motocicleta","Ignorado",9999,"Choque"
1,"Diciembre","Miercoles",19,"Izabal","Rural",99,"Hombre",38,"Ignorado","Motocicleta","Azul",9999,"Colision"
1,"Enero","Viernes",19,"Izabal","Rural",99,"Hombre",54,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
4,"Octubre","Lunes",19,"Chiquimula","Rural",99,"Hombre",23,"Ignorado","Motocicleta","Negro",9999,"Colision"
5,"Marzo","Viernes",19,"Jutiapa","Rural",99,"Hombre",999,"Ignorado","Pick-up","Ignorado",9999,"Colision"
5,"Marzo","Viernes",19,"Jutiapa","Rural",99,"Hombre",30,"Ignorado","Automovil","Verde",9999,"Colision"
14,"Febrero","Domingo",19,"Guatemala","Rural",99,"Hombre",25,"Ignorado","Motocicleta","Azul",9999,"Colision"
15,"Julio","Jueves",19,"Peten","Rural",99,"Hombre",25,"No Ebrio","Motocicleta","Negro",9999,"Colision"
10,"Abril","Sabado",19,"Peten","Rural",99,"Hombre",72,"No Ebrio","Motocicleta","Rojo",9999,"Colision"
17,"Agosto","Martes",19,"Alta Verapaz","Rural",99,"Hombre",32,"No Ebrio","Pick-up","Ignorado",9999,"Colision"
21,"Noviembre","Domingo",19,"Jutiapa","Rural",99,"Hombre",26,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
18,"Septiembre","Sabado",19,"El Progreso","Urbano",99,"Ignorado",999,"Ignorado","Camioneta","Rojo",9999,"Colision"
18,"Septiembre","Sabado",19,"El Progreso","Urbano",99,"Hombre",38,"Ignorado","Camioneta","Rojo",9999,"Colision"
25,"Junio","Viernes",19,"El Progreso","Rural",99,"Ignorado",999,"Ignorado","Pick-up","Rojo",9999,"Colision"
16,"Abril","Viernes",19,"Escuintla","Rural",99,"Hombre",25,"Ignorado","Automovil","Beige",9999,"Colision"
22,"Abril","Jueves",19,"Totonicapan","Rural",99,"Hombre",43,"Ignorado","Pick-up","Rojo",9999,"Colision"
29,"Marzo","Lunes",19,"Zacapa","Urbano",99,"Hombre",52,"No Ebrio","Pick-up","Gris",2008,"Colision"
29,"Marzo","Lunes",19,"Zacapa","Urbano",99,"Hombre",38,"No Ebrio","Microbus","Blanco",2009,"Colision"
30,"Julio","Viernes",19,"Santa Rosa","Rural",99,"Hombre",999,"Ignorado","Automovil","Negro",9999,"Colision"
30,"Abril","Viernes",19,"Huehuetenango","Rural",99,"Hombre",33,"Ebrio","Motocicleta","Rojo",9999,"Colision"
1,"Julio","Jueves",19,"Chiquimula","Rural",99,"Hombre",35,"Ignorado","Ignorado","Ignorado",9999,"Choque"
3,"Abril","Sabado",19,"Zacapa","Rural",99,"Hombre",30,"Ignorado","Motocicleta","Negro",9999,"Caida"
10,"Enero","Domingo",19,"Chiquimula","Rural",99,"Hombre",25,"Ignorado","Pick-up","Rojo",9999,"Vuelco"
11,"Septiembre","Sabado",19,"Sacatepequez","Rural",99,"Hombre",49,"No Ebrio","Motocicleta","Ignorado",2009,"Choque"
11,"Mayo","Martes",19,"San Marcos","Rural",99,"Hombre",50,"Ignorado","Automovil","Verde",9999,"Caida"
19,"Octubre","Martes",19,"Jutiapa","Rural",99,"Hombre",20,"No Ebrio","Motocicleta","Azul",9999,"Choque"
10,"Abril","Sabado",19,"Izabal","Rural",99,"Hombre",35,"No Ebrio","Camion","Blanco",9999,"Choque"
19,"Diciembre","Domingo",19,"Totonicapan","Rural",99,"Hombre",18,"Ignorado","Automovil","Blanco",9999,"Caida"
20,"Marzo","Sabado",19,"Escuintla","Rural",99,"Ignorado",999,"Ignorado","Cabezal","Ignorado",9999,"Colision"
23,"Marzo","Martes",19,"Guatemala","Urbano",15,"Hombre",62,"Ignorado","Automovil","Beige",1977,"Choque"
30,"Noviembre","Martes",19,"Izabal","Rural",99,"Hombre",999,"No Ebrio","Motocicleta","Ignorado",9999,"Choque"
2,"Junio","Miercoles",20,"Izabal","Rural",99,"Hombre",32,"No Ebrio","Pick-up","Azul",9999,"Colision"
1,"Abril","Jueves",20,"Peten","Urbano",99,"Hombre",40,"No Ebrio","Pick-up","Verde",9999,"Colision"
1,"Abril","Jueves",20,"Quiche","Rural",99,"Ignorado",999,"Ebrio","Camioneta","Rojo",1996,"Vuelco"
3,"Noviembre","Miercoles",20,"Baja Verapaz","Rural",99,"Hombre",27,"No Ebrio","Pick-up","Azul",9999,"Colision"
4,"Septiembre","Sabado",20,"Chiquimula","Rural",99,"Hombre",28,"No Ebrio","Automovil","Gris",1997,"Colision"
11,"Febrero","Jueves",20,"Jutiapa","Rural",99,"Hombre",44,"Ignorado","Pick-up","Rojo",9999,"Colision"
5,"Diciembre","Domingo",20,"El Progreso","Rural",99,"Hombre",22,"No Ebrio","Motocicleta","Rojo",9999,"Colision"
12,"Junio","Sabado",20,"Retalhuleu","Rural",99,"Hombre",24,"No Ebrio","Motocicleta","Negro",9999,"Colision"
16,"Enero","Sabado",20,"Peten","Rural",99,"Hombre",30,"Ignorado","Motocicleta","Gris",9999,"Colision"
14,"Octubre","Jueves",20,"Zacapa","Rural",99,"Hombre",45,"Ignorado","Pick-up","Verde",9999,"Colision"
7,"Abril","Miercoles",20,"Quetzaltenango","Urbano",8,"Hombre",33,"No Ebrio","Motocicleta","Negro",9999,"Colision"
15,"Marzo","Lunes",20,"Izabal","Rural",99,"Hombre",30,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
21,"Febrero","Domingo",20,"Chiquimula","Rural",99,"Hombre",39,"Ignorado","Motocicleta","Negro",9999,"Colision"
18,"Septiembre","Sabado",20,"Quetzaltenango","Rural",99,"Hombre",24,"Ignorado","Motocicleta","Ignorado",9999,"Colision"
28,"Octubre","Jueves",20,"Escuintla","Rural",99,"Hombre",19,"Ignorado","Motocicleta","Rojo",9999,"Colision"
24,"Marzo","Miercoles",20,"Alta Verapaz","Rural",99,"Hombre",55,"Ignorado","Motocicleta","Rojo",1993,"Colision"
24,"Marzo","Miercoles",20,"Sacatepequez","Rural",99,"Hombre",999,"Ignorado","Automovil","Azul",9999,"Colision"
30,"Agosto","Lunes",20,"Chimaltenango","Rural",99,"Hombre",24,"No Ebrio","Pick-up","Azul",9999,"Colision"
29,"Marzo","Lunes",20,"Retalhuleu","Rural",99,"Hombre",999,"Ignorado","Camion","Ignorado",9999,"Colision"
26,"Abril","Lunes",20,"Santa Rosa","Rural",99,"Hombre",55,"No Ebrio","Motocicleta","Corinto",9999,"Colision"
1,"Enero","Viernes",20,"Jutiapa","Rural",99,"Hombre",21,"Ignorado","Motocicleta","Negro",9999,"Caida"
1,"Abril","Jueves",20,"Guatemala","Urbano",4,"Hombre",45,"Ignorado","Motocicleta","Azul",9999,"Choque"
11,"Febrero","Jueves",20,"Jalapa","Rural",99,"Hombre",23,"Ignorado","Automovil","Rojo",1985,"Choque"
8,"Octubre","Viernes",20,"Escuintla","Rural",99,"Mujer",29,"Ignorado","Pick-up","Verde",9999,"Choque"
8,"Marzo","Lunes",20,"Santa Rosa","Rural",99,"Hombre",28,"Ignorado","Automovil","Azul",2006,"Caida"
4,"Abril","Domingo",20,"Guatemala","Urbano",7,"Hombre",26,"Ebrio","Motocicleta","Negro",9999,"Choque"
9,"Noviembre","Martes",20,"Chiquimula","Urbano",1,"Hombre",19,"Ignorado","Motocicleta","Ignorado",9999,"Choque"
8,"Abril","Jueves",20,"Peten","Rural",99,"Hombre",35,"No Ebrio","Pick-up","Gris",9999,"Vuelco"
13,"Agosto","Viernes",20,"Alta Verapaz","Rural",99,"Hombre",29,"Ignorado","Motocicleta","Ignorado",9999,"Choque"
15,"Marzo","Lunes",20,"Peten","Rural",99,"Hombre",20,"Ignorado","Motocicleta","Negro",9999,"Choque"
17,"Diciembre","Viernes",20,"Guatemala","Urbano",9,"Hombre",25,"Ignorado","Automovil","Rojo",9999,"Choque"
26,"Junio","Sabado",20,"Peten","Rural",99,"Hombre",26,"Ebrio","Motocicleta","Rojo",9999,"Caida"
30,"Enero","Sabado",20,"Guatemala","Urbano",13,"Hombre",20,"Ignorado","Motocicleta","Rojo",2007,"Choque"
24,"Julio","Sabado",20,"Santa Rosa","Rural",99,"Hombre",34,"No Ebrio","Motocicleta","Negro",9999,"Choque"
31,"Agosto","Martes",20,"Escuintla","Rural",99,"Hombre",38,"No Ebrio","Motocicleta","Corinto",9999,"Choque"
1,"Abril","Jueves",21,"Quetzaltenango","Rural",99,"Hombre",28,"No Ebrio","Motocicleta","Ignorado",9999,"Colision"
6,"Agosto","Viernes",21,"Chiquimula","Rural",99,"Hombre",34,"No Ebrio","Mototaxi","Rojo",9999,"Colision"
5,"Mayo","Miercoles",21,"Escuintla","Rural",99,"Hombre",23,"No Ebrio","Motocicleta","Rojo",2007,"Colision"
13,"Noviembre","Sabado",21,"Quetzaltenango","Urbano",5,"Hombre",37,"Ignorado","Automovil","Beige",1991,"Colision"
11,"Julio","Domingo",21,"Peten","Rural",99,"Hombre",50,"No Ebrio","Motocicleta","Rojo",9999,"Colision"
13,"Diciembre","Lunes",21,"Guatemala","Urbano",99,"Hombre",30,"Ignorado","Motocicleta","Azul",9999,"Colision"
23,"Enero","Sabado",21,"Totonicapan","Urbano",1,"Hombre",66,"Ignorado","Pick-up","Gris",1993,"Colision"
17,"Diciembre","Viernes",21,"Santa Rosa","Rural",99,"Hombre",38,"No Ebrio","Motocicleta","Azul",9999,"Colision"
20,"Julio","Martes",21,"Izabal","Rural",99,"Hombre",999,"No Ebrio","Motocicleta","Rojo",9999,"Colision"
29,"Enero","Viernes",21,"Escuintla","Rural",99,"Hombre",32,"Ignorado","Motocicleta","Verde",2002,"Colision"
28,"Febrero","Domingo",21,"Escuintla","Rural",99,"Hombre",19,"Ignorado","Motocicleta","Corinto",9999,"Colision"
31,"Enero","Domingo",21,"Quetzaltenango","Rural",99,"Hombre",52,"Ignorado","Pick-up","Azul",9999,"Colision"
25,"Diciembre","Sabado",21,"Quetzaltenango","Rural",99,"Hombre",20,"Ignorado","Motocicleta","Rojo",2007,"Colision"
27,"Marzo","Sabado",21,"El Progreso","Rural",99,"Hombre",37,"No Ebrio","Motocicleta","Azul",2009,"Colision"
29,"Abril","Jueves",21,"Guatemala","Urbano",10,"Hombre",25,"Ignorado","Motocicleta","Azul",9999,"Colision"
2,"Mayo","Domingo",21,"Escuintla","Rural",99,"Hombre",17,"No Ebrio","Microbus","Azul",2001,"Choque"
4,"Diciembre","Sabado",21,"Huehuetenango","Rural",99,"Hombre",60,"No Ebrio","Pick-up","Blanco",1984,"Caida"
11,"Diciembre","Sabado",21,"El Progreso","Rural",99,"Hombre",45,"No Ebrio","Ignorado","Blanco",9999,"Vuelco"
16,"Julio","Viernes",21,"Escuintla","Rural",99,"Hombre",23,"No Ebrio","Motocicleta","Azul",9999,"Choque"
22,"Junio","Martes",21,"Escuintla","Rural",99,"Hombre",45,"No Ebrio","Motocicleta","Rojo",9999,"Caida"
21,"Noviembre","Domingo",21,"Jutiapa","Rural",99,"Hombre",40,"Ignorado","Pick-up","Gris",9999,"Vuelco"
25,"Febrero","Jueves",21,"Santa Rosa","Rural",99,"Hombre",24,"Ebrio","Pick-up","Corinto",1993,"Vuelco"
